gs://auv-product-search-workshop/fashion-product-images-small/images/51656.jpg,image_51656,product_watches_0,product_id_937,apparel-v2,Fossil Men Black Dial Chronograph Watch CH2737,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/40516.jpg,image_40516,product_watches_0,product_id_948,apparel-v2,Titan Men White Dial Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/32304.jpg,image_32304,product_watches_0,product_id_954,apparel-v2,Q&Q Women White Dial Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45256.jpg,image_45256,product_watches_0,product_id_958,apparel-v2,Casio Edifice Men Analog Watch EF-130D-1A5VDF(ED419),"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/21713.jpg,image_21713,product_watches_0,product_id_961,apparel-v2,Fossil Men Blue Dial Chronograph Watch CH2752,"articleType=Watches,baseColour=Blue,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/29926.jpg,image_29926,product_watches_0,product_id_996,apparel-v2,Police Men Black Dial Watch PL12778MSU-61,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/30037.jpg,image_30037,product_watches_0,product_id_1003,apparel-v2,SKAGEN DENMARK Men Silver-Toned Dial Watch 233LSS,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/17427.jpg,image_17427,product_watches_0,product_id_1008,apparel-v2,CASIO G-Shock Men White Analogue & Digital Watch G274,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/53565.jpg,image_53565,product_watches_0,product_id_1029,apparel-v2,Q&Q Men Black Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/43199.jpg,image_43199,product_watches_0,product_id_1057,apparel-v2,Fastrack Men Gunmetal-Toned Dial Watch NA3015AL01,"articleType=Watches,baseColour=Metallic,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/59255.jpg,image_59255,product_watches_0,product_id_1083,apparel-v2,Titan Men Black Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/38050.jpg,image_38050,product_watches_0,product_id_1086,apparel-v2,Q&Q Men Black Digital Watch M119J003Y,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/47995.jpg,image_47995,product_watches_0,product_id_1111,apparel-v2,Helix Men Black Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/36902.jpg,image_36902,product_watches_0,product_id_1118,apparel-v2,Fossil Men Silver-Toned Dial Chronograph Watch FS4643,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/37488.jpg,image_37488,product_watches_0,product_id_1144,apparel-v2,Esprit Women Silver Dial Watch,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/10098.jpg,image_10098,product_watches_0,product_id_1170,apparel-v2,Fastrack Men Analogue Plastic White Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/36768.jpg,image_36768,product_watches_0,product_id_1173,apparel-v2,Maxima Men Gold Dial Watch,"articleType=Watches,baseColour=Gold,season=Winter,usage=Formal",
gs://auv-product-search-workshop/fashion-product-images-small/images/17420.jpg,image_17420,product_watches_0,product_id_1179,apparel-v2,Casio Enticer Men Black Dial Analogue Watch A479,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/10605.jpg,image_10605,product_watches_0,product_id_1191,apparel-v2,Esprit Women Houston Funny Pink Watches,"articleType=Watches,baseColour=Pink,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/53562.jpg,image_53562,product_watches_0,product_id_1194,apparel-v2,Q&Q Unisex Blue Dial Watch,"articleType=Watches,baseColour=Blue,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/52682.jpg,image_52682,product_watches_0,product_id_1209,apparel-v2,Morellato Men Silver Dial Watch,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/29921.jpg,image_29921,product_watches_0,product_id_1226,apparel-v2,Police Men Black Dial Chronograph Watch PL12777JS-02M,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/32303.jpg,image_32303,product_watches_0,product_id_1229,apparel-v2,Q&Q Men Black Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45251.jpg,image_45251,product_watches_0,product_id_1237,apparel-v2,Casio Youth Series Men Digital Watch W-734-1AVDF(D090),"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/23271.jpg,image_23271,product_watches_0,product_id_1258,apparel-v2,Maxima Ssteele Men White Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/51651.jpg,image_51651,product_watches_0,product_id_1261,apparel-v2,Fossil Men Grey Dial Chronograph Watch FS4584,"articleType=Watches,baseColour=Grey,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/40511.jpg,image_40511,product_watches_0,product_id_1274,apparel-v2,Titan Men White Dial Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/36757.jpg,image_36757,product_watches_0,product_id_1290,apparel-v2,Maxima Women Black Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/46420.jpg,image_46420,product_watches_0,product_id_1299,apparel-v2,Timex Men Cream Dial Chronograph Watch,"articleType=Watches,baseColour=Cream,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/43152.jpg,image_43152,product_watches_0,product_id_1303,apparel-v2,Fastrack Men Black Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/23285.jpg,image_23285,product_watches_0,product_id_1312,apparel-v2,Maxima Men White Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/44979.jpg,image_44979,product_watches_0,product_id_1333,apparel-v2,Maxima Attivo Men Steel-Toned Dial Watch 15933LMGB,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/58942.jpg,image_58942,product_watches_0,product_id_1353,apparel-v2,Tommy Hilfiger Women Silver-Toned Dial  Watch TH1780453-D,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/30064.jpg,image_30064,product_watches_0,product_id_1398,apparel-v2,Ed Hardy Men Grey Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/49890.jpg,image_49890,product_watches_0,product_id_1401,apparel-v2,Q&Q Kids Girls Blue Analog Watch,"articleType=Watches,baseColour=Blue,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/26333.jpg,image_26333,product_watches_0,product_id_1436,apparel-v2,DKNY Women White Dial Watch NY4934,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45037.jpg,image_45037,product_watches_0,product_id_1451,apparel-v2,Maxima Attivo Men White Dial Watch,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/10235.jpg,image_10235,product_watches_0,product_id_1458,apparel-v2,Carrera Men Hexagaon Dial Black Watches,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/40545.jpg,image_40545,product_watches_0,product_id_1460,apparel-v2,Titan Raga Women Gold Watch,"articleType=Watches,baseColour=Gold,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/46480.jpg,image_46480,product_watches_0,product_id_1487,apparel-v2,Timex Women Steel Watch,"articleType=Watches,baseColour=Steel,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45205.jpg,image_45205,product_watches_0,product_id_1488,apparel-v2,CASIO ENTICER Women Black Dial Analogue Watch A660,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/32357.jpg,image_32357,product_watches_0,product_id_1495,apparel-v2,Q&Q Men Black Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/46474.jpg,image_46474,product_watches_0,product_id_1536,apparel-v2,Timex Men Black Dial Watch L506,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/25314.jpg,image_25314,product_watches_0,product_id_1543,apparel-v2,Casio Youth Series Men Digital Watch AE-1100W-1BVDF(D086),"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/30090.jpg,image_30090,product_watches_0,product_id_1559,apparel-v2,Ed Hardy Men Silver Dial Watch,"articleType=Watches,baseColour=Steel,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/49864.jpg,image_49864,product_watches_0,product_id_1562,apparel-v2,Q&Q Kids Unisex Purple Digital Watch,"articleType=Watches,baseColour=Purple,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/32368.jpg,image_32368,product_watches_0,product_id_1606,apparel-v2,Q&Q Men Black Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45008.jpg,image_45008,product_watches_0,product_id_1632,apparel-v2,Maxima Men Digital Multifunction Watch,"articleType=Watches,baseColour=Steel,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/38004.jpg,image_38004,product_watches_0,product_id_1657,apparel-v2,Q&Q Women Blue Watch,"articleType=Watches,baseColour=Blue,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/41038.jpg,image_41038,product_watches_0,product_id_1690,apparel-v2,Nautica Men Brown Dial Watch,"articleType=Watches,baseColour=Brown,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/22932.jpg,image_22932,product_watches_0,product_id_1716,apparel-v2,Fastrack Unisex Black Dial Watch 9912PP13,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/28434.jpg,image_28434,product_watches_0,product_id_1720,apparel-v2,DKNY Women White Dial Watch NY8299,"articleType=Watches,baseColour=White,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/30097.jpg,image_30097,product_watches_0,product_id_1765,apparel-v2,Ed Hardy Men Black Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/49863.jpg,image_49863,product_watches_0,product_id_1773,apparel-v2,Q&Q Kids Girls Pink Digital Watch,"articleType=Watches,baseColour=Pink,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/46473.jpg,image_46473,product_watches_0,product_id_1803,apparel-v2,Timex Men Sliver Dial Watch,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/25313.jpg,image_25313,product_watches_0,product_id_1815,apparel-v2,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085),"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/33878.jpg,image_33878,product_watches_0,product_id_1822,apparel-v2,Citizen Men Silver Dial Watch,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/46487.jpg,image_46487,product_watches_0,product_id_1856,apparel-v2,Timex Men Sliver Dial Chronograph Watch,"articleType=Watches,baseColour=Silver,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45202.jpg,image_45202,product_watches_0,product_id_1861,apparel-v2,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657),"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/32350.jpg,image_32350,product_watches_0,product_id_1865,apparel-v2,Q&Q Men Black Dial Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/45030.jpg,image_45030,product_watches_0,product_id_1870,apparel-v2,Maxima Men Black Watch,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/40542.jpg,image_40542,product_watches_0,product_id_1877,apparel-v2,Titan Women Gold Watch,"articleType=Watches,baseColour=Gold,season=Winter,usage=Casual",
gs://auv-product-search-workshop/fashion-product-images-small/images/26334.jpg,image_26334,product_watches_0,product_id_1908,apparel-v2,DKNY Women Black Dial Watch NY4951,"articleType=Watches,baseColour=Black,season=Winter,usage=Casual",
